노선,노선.1,운항(편),여객(명),화물(톤),Date,flight_type,flight_info,datetime-year_month,datetime-year,datetime-month
김포(GMP),김해(PUS),959.0,137944.0,590.0,2019-10-01,국내,도착,2019-10,2019,10
김포(GMP),제주(CJU),3758.0,784922.0,7217.0,2019-10-01,국내,도착,2019-10,2019,10
김포(GMP),대구(TAE),7.0,828.0,1.0,2019-10-01,국내,도착,2019-10,2019,10
김포(GMP),광주(KWJ),61.0,7635.0,26.0,2019-10-01,국내,도착,2019-10,2019,10
김포(GMP),여수(RSU),121.0,15095.0,57.0,2019-10-01,국내,도착,2019-10,2019,10
김포(GMP),울산(USN),183.0,20897.0,80.0,2019-10-01,국내,도착,2019-10,2019,10
김포(GMP),사천(HIN),61.0,7028.0,20.0,2019-10-01,국내,도착,2019-10,2019,10
김포(GMP),포항(KPO),24.0,1982.0,6.0,2019-10-01,국내,도착,2019-10,2019,10
김포(GMP),김해(PUS),929.0,135755.0,553.0,2019-10-01,국내,출발,2019-10,2019,10
김포(GMP),제주(CJU),3799.0,787169.0,6746.0,2019-10-01,국내,출발,2019-10,2019,10
김포(GMP),대구(TAE),7.0,845.0,1.0,2019-10-01,국내,출발,2019-10,2019,10
김포(GMP),광주(KWJ),61.0,7365.0,24.0,2019-10-01,국내,출발,2019-10,2019,10
김포(GMP),여수(RSU),121.0,14155.0,61.0,2019-10-01,국내,출발,2019-10,2019,10
김포(GMP),울산(USN),182.0,20472.0,100.0,2019-10-01,국내,출발,2019-10,2019,10
김포(GMP),사천(HIN),61.0,6830.0,23.0,2019-10-01,국내,출발,2019-10,2019,10
김포(GMP),포항(KPO),24.0,1743.0,8.0,2019-10-01,국내,출발,2019-10,2019,10
인천(ICN),김해(PUS),180.0,23267.0,420.0,2019-10-01,국내,도착,2019-10,2019,10
인천(ICN),제주(CJU),6.0,1166.0,6.0,2019-10-01,국내,도착,2019-10,2019,10
인천(ICN),대구(TAE),30.0,2944.0,53.0,2019-10-01,국내,도착,2019-10,2019,10
인천(ICN),김해(PUS),179.0,22458.0,417.0,2019-10-01,국내,출발,2019-10,2019,10
인천(ICN),대구(TAE),30.0,3090.0,61.0,2019-10-01,국내,출발,2019-10,2019,10
인천(ICN),제주(CJU),1.0,0.0,38.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),간사이(KIX),589.0,83360.0,3104.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),계림(KWL),36.0,4572.0,53.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),과달라하라(GDL),14.0,0.0,532.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),괌(GUM),311.0,56314.0,725.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),광저우(CAN),186.0,31153.0,5863.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),구마모도(KMJ),7.0,1041.0,21.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),나고야(NGO),219.0,33444.0,1053.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),나리타(NRT),560.0,94211.0,6863.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),나보이(NVI),1.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),나트랑캄란(CXR),237.0,39629.0,467.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),난징(NKG),65.0,10391.0,260.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),난퉁(NTG),14.0,1923.0,17.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),노보시비르스크(OVB),13.0,2078.0,20.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),뉴욕(JFK),129.0,37754.0,2774.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),니이가타(KIJ),14.0,1262.0,24.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),다가마스(TAK),19.0,2599.0,14.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),다낭(DAD),617.0,115214.0,1450.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),달라스(DFW),57.0,12878.0,798.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),달랏(DLI),8.0,1072.0,15.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),대련(DLC),180.0,27260.0,820.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),대북(TPE),384.0,123658.0,3644.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),덴파사(DPS),70.0,17996.0,323.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),델리(DEL),49.0,7876.0,360.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),도하(DOH),54.0,10932.0,2517.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),돈무앙(DMK),93.0,29196.0,739.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),두바이(DXB),62.0,20551.0,672.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),디트로이트(DTW),31.0,8708.0,339.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),따이쭝(RMQ),57.0,8240.0,76.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),라스베가스(LAS),22.0,5721.0,228.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),라이프치히(LEJ),15.0,0.0,1812.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),랑군(RGN),31.0,3808.0,128.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),런던히드로(LHR),98.0,24682.0,1470.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),로마(FCO),76.0,22716.0,1029.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),로스앤젤레스(LAX),241.0,45785.0,4438.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),루이즈빌(SDF),27.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),룩셈부르크(LUX),13.0,0.0,367.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),리스본(LIS),2.0,210.0,4.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),리야드(RUH),1.0,0.0,73.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),리켄백(LCK),4.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),마닐라(MNL),312.0,71770.0,2204.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),마드리드(MAD),17.0,4402.0,253.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),마즈야마(MYJ),14.0,1832.0,11.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),마카오(MFM),220.0,31750.0,299.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),말레(MLE),13.0,1671.0,48.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),멕시코(MEX),17.0,3050.0,70.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),멜버른 툴라마린(MEL),1.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),멤피스(MEM),75.0,0.0,349.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),모스코바(SVO),80.0,15411.0,992.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),무단지앙(MDG),43.0,4974.0,85.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),뭄바이(BOM),14.0,1814.0,101.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),뮌헨(MUC),29.0,8105.0,470.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),미네아폴리스(MSP),26.0,6803.0,224.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),미와사키(KMI),13.0,1152.0,18.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),밀라노(MXP),45.0,3509.0,2297.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),바로셀로나(BCN),44.0,9316.0,826.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),바르샤바(WAW),22.0,5955.0,288.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),반다르세리베가완(BWN),18.0,2246.0,34.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),방콕(BKK),492.0,115651.0,4206.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),뱅쿠버(YVR),60.0,15848.0,811.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),베니스(VCE),13.0,3675.0,151.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),보스톤(BOS),22.0,5065.0,254.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),부다페스트(BUD),13.0,3018.0,144.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),부얀트 우카(ULN),80.0,17352.0,361.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),북경(PEK),279.0,49197.0,2271.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),브라코프스(VCP),10.0,0.0,24.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),브뤼셀(BRU),25.0,0.0,1635.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),브리스번(BNE),20.0,4077.0,204.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),블라디보스토크(VVO),214.0,34067.0,319.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),비엔나(VIE),20.0,4638.0,205.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),비엔티안(VTE),90.0,13537.0,148.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),사르고사(ZAZ),9.0,0.0,1103.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),사이판(SPN),127.0,18992.0,225.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),사할린(UUS),27.0,2017.0,36.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),산야(SYX),26.0,3556.0,37.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),샌프란시스코(SFO),164.0,32744.0,3241.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),샤먼(XMN),60.0,7886.0,246.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),세부(CEB),337.0,53795.0,790.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),센다이(SDJ),29.0,3259.0,45.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),센젠(SZX),123.0,20421.0,1564.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),쉬지아쭈앙(석가장)(SJW),16.0,2639.0,27.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),스톡홀름 알란다(ARN),9.0,0.0,497.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),시드니(SYD),62.0,15801.0,605.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),시안(XIY),103.0,12102.0,580.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),시애틀(SEA),109.0,22218.0,2568.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),시즈오카(FSZ),13.0,1705.0,9.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),시카고(ORD),82.0,12510.0,1063.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),신시내티(CVG),116.0,0.0,2097.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),신치토세(CTS),140.0,15569.0,206.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),심양(SHE),124.0,22483.0,564.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),싱가폴(SIN),283.0,71617.0,6008.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),씨엠립(REP),17.0,2911.0,28.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),아디스아바바(ADD),23.0,2547.0,71.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),아부다비(AUH),32.0,13269.0,396.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),아스타나(TSE),9.0,1238.0,17.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),아오모리(AOJ),13.0,1166.0,15.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),아테네(ATH),3.0,629.0,11.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),아틀란타(ATL),74.0,17841.0,1037.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),알마아타(ALA),37.0,7516.0,135.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),암만(AMM),3.0,510.0,8.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),암스텔담(AMS),56.0,14465.0,1348.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),애벌론(AVV),2.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),앵커리지(ANC),77.0,0.0,2656.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),야쿠츠크(YKS),9.0,764.0,5.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),양저우타이저우(YTY),1.0,59.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),연길(YNJ),155.0,24054.0,467.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),연대(YNT),209.0,26507.0,964.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),염성(YNZ),32.0,1723.0,76.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),오까야마(OKJ),30.0,3063.0,37.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),오슬로(OSL),8.0,0.0,996.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),오크랜드(미)(OAK),22.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),오클랜드(AKL),23.0,5145.0,309.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),오키나와(OKA),122.0,13796.0,123.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),온타리오(ONT),18.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),우르무치(URC),2.0,76.0,1.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),우한(무한)(WUH),43.0,7904.0,253.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),워싱턴 둘리스(IAD),31.0,7967.0,453.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),원저우(WNZ),16.0,2362.0,26.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),웨이하이(WEH),170.0,24020.0,492.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),이루크츠크(IKT),14.0,2221.0,16.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),이스탄불(ISL),8.0,0.0,365.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),이스탄불(IST),96.0,27677.0,1491.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),자그레브(ZAG),12.0,2940.0,62.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),자무쓰(JMU),9.0,1241.0,18.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),자카르타(CGK),88.0,22051.0,800.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),장가계(대용)(DYG),9.0,572.0,7.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),장춘(CGQ),76.0,11566.0,181.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),정저우(CGO),73.0,9769.0,582.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),조호바루(JHB),17.0,2622.0,29.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),지난(TNA),114.0,16367.0,221.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),창사(CSX),86.0,19923.0,444.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),천진(TSN),198.0,23969.0,2352.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),청도(TAO),542.0,85819.0,2187.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),청두(CTU),71.0,11240.0,161.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),총킹(중경)(CKG),49.0,8300.0,1044.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),취리히(ZRH),18.0,3263.0,376.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),치앙마이(CNX),50.0,9736.0,141.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),카고시마(KOJ),13.0,1647.0,13.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),카오슝(KHH),155.0,22961.0,268.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),카이로(CAI),2.0,356.0,6.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),카투만두(KTM),14.0,3056.0,73.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),칼리보(KLO),232.0,32970.0,327.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),"코로르,팔라우(ROR)",9.0,1193.0,18.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),코타키나발루(BKI),164.0,25822.0,272.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),쿠알라룸푸르(KUL),146.0,42888.0,1844.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),쿤밍(KMG),36.0,3931.0,75.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),클라크 필드(CRK),148.0,19702.0,260.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),키타큐슈(KKJ),14.0,1967.0,15.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),타쉬켄트(TAS),72.0,15138.0,705.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),텔아비브(TLV),13.0,2896.0,120.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),토론토(YYZ),59.0,18632.0,1004.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),퉁치(TXN),16.0,1370.0,19.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),파라구에(PRG),29.0,8755.0,314.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),파리(CDG),95.0,32563.0,1961.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),페낭(PEN),20.0,0.0,1413.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),푸동(PVG),550.0,91735.0,12097.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),푸에르토프린세사(PPS),30.0,4193.0,43.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),푸켓(HKT),88.0,20384.0,259.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),푸쿡(PQC),48.0,8011.0,87.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),풀코보(LED),11.0,1981.0,38.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),프랑크푸르트(FRA),186.0,34837.0,6225.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),프롬펜(PNH),62.0,8751.0,197.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),하네다(HND),91.0,14105.0,150.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),하노이(HAN),479.0,88021.0,5890.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),하바로보스크(KHV),31.0,3381.0,34.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),하얼빈(HRB),71.0,9985.0,149.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),하이커우(HAK),40.0,1095.0,15.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),하이퐁(HPH),31.0,4909.0,63.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),항조우(HGH),63.0,13200.0,407.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),허폐(HFE),21.0,1940.0,21.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),헤이다르 알리예프(GYD),16.0,0.0,996.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),헬싱키(HEL),31.0,10159.0,743.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),호놀룰루(HNL),116.0,25499.0,673.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),호치민(SGN),380.0,81306.0,4087.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),홍콩(HKG),796.0,127110.0,13548.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),화리엔(HUN),2.0,259.0,3.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),후쿠오카(FUK),410.0,62997.0,948.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),히로시마(HIJ),13.0,2222.0,14.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),고마스(KMQ),0.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),콜롬보(CMB),0.0,984.0,90.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),아쉬가바트(ASB),0.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),헬리팍스(YHZ),0.0,0.0,536.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),리마(LIM),0.0,0.0,241.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),퀼른(CGN),0.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),캘거리(YYC),0.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),산티아고(SCL),0.0,0.0,196.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),마이애미(MIA),0.0,0.0,12.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),위니펙(YWG),0.0,0.0,0.0,2019-10-01,국제,도착,2019-10,2019,10
인천(ICN),간사이(KIX),592.0,79692.0,3111.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),계림(KWL),36.0,4657.0,48.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),과달라하라(GDL),15.0,0.0,202.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),괌(GUM),311.0,54938.0,875.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),광저우(CAN),184.0,34976.0,2776.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),구마모도(KMJ),7.0,1073.0,24.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),나고야(NGO),221.0,33823.0,2313.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),나리타(NRT),535.0,93947.0,5527.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),나보이(NVI),5.0,0.0,247.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),나트랑캄란(CXR),238.0,38753.0,361.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),난징(NKG),65.0,10863.0,296.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),난퉁(NTG),14.0,1910.0,25.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),노보시비르스크(OVB),13.0,2008.0,38.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),뉴왁(EWR),5.0,0.0,0.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),뉴욕(JFK),132.0,33633.0,3854.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),니이가타(KIJ),14.0,1348.0,23.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),다가마스(TAK),20.0,2719.0,18.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),다낭(DAD),616.0,113214.0,1149.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),달라스(DFW),60.0,13263.0,2836.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),달랏(DLI),9.0,1231.0,13.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),대련(DLC),180.0,26311.0,669.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),대북(TPE),385.0,124699.0,4698.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),덴파사(DPS),71.0,18329.0,459.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),델리(DEL),49.0,8706.0,619.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),도하(DOH),53.0,10175.0,3136.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),돈무앙(DMK),93.0,27477.0,557.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),두바이(DXB),62.0,20153.0,978.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),디트로이트(DTW),31.0,8096.0,497.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),따이쭝(RMQ),57.0,7970.0,88.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),라스베가스(LAS),22.0,5533.0,469.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),라이프치히(LEJ),15.0,0.0,97.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),랑군(RGN),31.0,4475.0,172.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),런던히드로(LHR),99.0,23379.0,1887.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),로마(FCO),76.0,19635.0,898.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),로스앤젤레스(LAX),208.0,40974.0,9219.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),루이즈빌(SDF),24.0,0.0,0.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),룩셈부르크(LUX),13.0,0.0,941.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),리스본(LIS),2.0,546.0,20.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),리야드(RUH),1.0,0.0,0.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),리켄백(LCK),4.0,0.0,0.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),마닐라(MNL),312.0,71028.0,3405.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),마드리드(MAD),18.0,4121.0,281.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),마이애미(MIA),4.0,0.0,1519.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),마즈야마(MYJ),14.0,1773.0,13.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),마카오(MFM),221.0,33965.0,433.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),말레(MLE),14.0,1681.0,32.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),멕시코(MEX),17.0,3534.0,250.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),멤피스(MEM),33.0,0.0,0.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),모스코바(SVO),80.0,11828.0,2043.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),무단지앙(MDG),43.0,4123.0,58.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),뭄바이(BOM),13.0,2288.0,127.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),뮌헨(MUC),29.0,7552.0,455.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),미네아폴리스(MSP),26.0,5882.0,376.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),미와사키(KMI),13.0,1189.0,20.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),밀라노(MXP),47.0,3103.0,771.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),바로셀로나(BCN),44.0,8568.0,1139.0,2019-10-01,국제,출발,2019-10,2019,10
인천(ICN),바르샤바(WAW),22.0,5388.0,328.0,2019-10-01,국제,출발,2019-10,2019,10
